Date,Region,Product,Quantity Sold,Revenue,Profit Margin,Customer Age Group,Customer Gender
2023-04-20,West,Furniture,1,248.72,26.17,36-50,Male
2023-03-19,West,Furniture,1,189.98,16.11,26-35,Male
2023-03-12,South,Groceries,16,292.07,9.84,36-50,Male
2023-12-26,South,Electronics,46,204.84,16.0,18-25,Male
2023-01-10,West,Groceries,20,491.17,25.38,50+,Male
2023-05-27,South,Furniture,32,142.52,9.92,50+,Male
2023-01-19,North,Apparel,44,121.77,15.23,36-50,Male
2023-09-23,North,Furniture,47,372.33,26.72,36-50,Male
2023-04-02,West,Apparel,84,16.78,15.06,26-35,Male
2023-02-13,West,Electronics,57,487.47,8.79,18-25,Female
2023-02-24,East,Furniture,86,119.84,7.69,36-50,Male
2023-05-16,North,Electronics,81,422.67,26.93,50+,Female
2023-01-18,South,Apparel,99,58.77,24.72,18-25,Male
2023-08-18,West,Electronics,98,279.16,19.8,18-25,Male
2023-06-07,East,Electronics,88,94.12,25.14,36-50,Female
2023-03-23,North,Groceries,78,390.9,25.17,36-50,Female
2023-05-13,East,Electronics,98,268.75,22.8,50+,Male
2023-08-10,West,Electronics,26,77.53,20.86,26-35,Female
2023-08-16,North,Furniture,81,237.52,20.91,36-50,Female
2023-02-02,West,Apparel,76,238.93,27.37,36-50,Female
2023-12-04,South,Furniture,63,127.38,20.25,50+,Female
2023-02-14,East,Apparel,14,394.08,11.27,18-25,Male
2023-06-14,South,Electronics,76,230.87,15.85,18-25,Female
2023-05-26,East,Furniture,29,135.23,22.49,50+,Male
2023-01-03,South,Electronics,46,343.43,19.64,50+,Female
2023-09-03,East,Apparel,27,344.85,11.34,18-25,Female
2023-01-16,North,Apparel,2,105.52,25.19,26-35,Female
2023-01-09,West,Apparel,9,288.07,7.05,50+,Female
2023-02-14,South,Apparel,78,238.62,9.85,18-25,Male
2023-09-08,East,Groceries,75,244.01,15.91,18-25,Male
2023-10-23,East,Apparel,47,190.65,17.95,50+,Male
2023-12-25,East,Groceries,57,132.64,23.47,50+,Female
2023-12-24,West,Furniture,49,319.43,12.67,26-35,Male
2023-06-04,West,Apparel,37,389.29,22.44,50+,Male
2023-06-13,North,Groceries,15,483.63,5.75,36-50,Male
2023-08-08,East,Groceries,6,196.58,27.96,36-50,Male
2023-08-18,West,Groceries,81,417.76,17.34,36-50,Male
2023-02-22,South,Furniture,27,100.34,24.59,18-25,Male
2023-09-10,North,Electronics,4,379.9,22.99,26-35,Female
2023-12-15,North,Furniture,74,152.64,8.03,50+,Male
2023-01-06,East,Groceries,69,24.15,23.08,26-35,Female
2023-03-17,East,Electronics,70,390.95,17.75,26-35,Male
2023-03-13,East,Groceries,58,224.51,17.78,26-35,Male
2023-08-13,West,Furniture,78,114.43,7.03,18-25,Female
2023-05-15,North,Groceries,73,328.01,25.88,36-50,Female
2023-03-16,East,Electronics,30,78.02,14.43,50+,Male
2023-11-20,North,Apparel,20,270.48,9.04,36-50,Female
2023-03-07,South,Groceries,53,119.49,26.49,36-50,Female
2023-03-14,North,Groceries,44,128.65,17.51,36-50,Male
2023-11-28,South,Furniture,81,172.99,8.56,26-35,Male
2023-12-20,South,Furniture,68,278.61,26.47,18-25,Male
2023-07-19,South,Apparel,66,126.13,20.28,36-50,Female
2023-11-30,West,Electronics,31,476.59,28.19,18-25,Female
2023-11-11,East,Groceries,81,228.6,9.62,26-35,Male
2023-10-22,East,Electronics,53,116.07,9.98,50+,Female
2023-03-06,West,Electronics,85,166.89,26.65,50+,Female
2023-11-01,East,Electronics,84,310.6,25.29,36-50,Male
2023-12-12,East,Electronics,30,413.36,17.8,50+,Female
2023-06-23,West,Furniture,35,127.48,11.75,26-35,Male
2023-11-08,North,Electronics,94,383.55,6.16,18-25,Female
2023-09-13,North,Apparel,56,207.84,22.46,36-50,Male
2023-04-22,East,Electronics,30,138.78,23.69,26-35,Male
2023-03-01,West,Furniture,22,72.29,13.25,50+,Female
2023-03-11,East,Groceries,47,363.9,13.61,26-35,Female
2023-05-10,North,Apparel,93,187.38,9.63,36-50,Female
2023-05-13,South,Electronics,73,368.88,29.03,36-50,Female
2023-10-05,East,Groceries,20,477.53,10.68,18-25,Female
2023-09-15,East,Groceries,48,395.16,17.38,50+,Female
2023-06-26,West,Furniture,2,256.97,22.45,26-35,Female
2023-04-01,East,Furniture,99,200.53,15.97,36-50,Male
2023-08-08,East,Groceries,60,39.36,29.94,18-25,Male
2023-10-20,East,Groceries,6,182.75,21.45,26-35,Female
2023-04-27,South,Groceries,60,150.48,20.14,26-35,Female
2023-05-20,South,Groceries,16,38.99,27.3,18-25,Female
2023-08-07,West,Apparel,12,228.66,10.62,36-50,Female
2023-10-24,North,Groceries,43,177.3,26.76,18-25,Male
2023-09-30,East,Groceries,25,141.53,14.12,50+,Male
2023-07-09,South,Electronics,30,365.77,8.6,36-50,Female
2023-03-20,West,Apparel,88,452.51,9.53,50+,Female
2023-11-07,South,Groceries,52,366.29,23.02,26-35,Male
2023-05-10,West,Groceries,10,469.76,15.34,26-35,Female
2023-11-03,West,Groceries,36,306.82,26.38,18-25,Female
2023-11-29,North,Electronics,95,440.55,17.18,18-25,Female
2023-05-01,South,Furniture,47,55.71,23.25,36-50,Male
2023-06-19,East,Groceries,20,122.26,28.37,18-25,Female
2023-02-18,North,Apparel,14,404.41,7.52,50+,Male
2023-11-15,West,Electronics,85,432.28,25.11,18-25,Female
2023-12-17,West,Apparel,92,401.63,22.53,36-50,Male
2023-09-24,West,Apparel,11,362.53,27.71,36-50,Female
2023-03-08,East,Apparel,40,378.76,7.31,36-50,Male
2023-04-30,West,Groceries,82,468.36,9.49,26-35,Male
2023-02-20,North,Groceries,5,461.5,17.18,36-50,Male
2023-06-14,North,Groceries,58,65.77,17.23,50+,Female
2023-07-05,South,Apparel,61,265.07,13.78,36-50,Female
2023-05-23,North,Groceries,32,465.89,17.65,36-50,Female
2023-09-02,West,Apparel,74,378.81,27.91,50+,Female
2023-12-22,South,Apparel,83,52.72,6.05,36-50,Male
2023-03-15,West,Electronics,12,122.47,6.39,36-50,Male
2023-11-04,West,Groceries,85,335.92,8.73,50+,Female
2023-06-04,West,Furniture,46,28.12,11.58,50+,Male
2023-09-20,West,Electronics,22,34.12,7.4,26-35,Male
2023-02-06,East,Furniture,45,71.28,29.81,36-50,Male
2023-02-03,South,Apparel,19,272.23,5.95,26-35,Male
2023-05-24,East,Electronics,97,78.92,18.3,26-35,Female
2023-03-18,West,Apparel,72,392.63,9.08,36-50,Male
2023-10-17,West,Groceries,99,31.24,29.17,18-25,Female
2023-09-01,South,Furniture,79,304.18,26.77,50+,Female
2023-06-29,North,Groceries,96,93.9,14.04,18-25,Male
2023-07-18,West,Electronics,76,484.21,16.37,26-35,Female
2023-11-01,East,Furniture,78,265.15,6.33,36-50,Male
2023-01-20,South,Apparel,81,477.98,12.46,50+,Male
2023-04-25,East,Electronics,51,81.5,12.17,26-35,Male
2023-06-02,South,Apparel,12,67.11,9.38,36-50,Female
2023-06-08,West,Apparel,66,217.88,18.5,36-50,Male
2023-07-16,North,Groceries,66,462.41,29.97,26-35,Male
2023-08-21,West,Furniture,20,371.34,24.99,26-35,Female
2023-10-11,East,Groceries,17,227.23,21.3,18-25,Female
2023-09-21,East,Furniture,84,17.05,18.45,26-35,Female
2023-08-09,East,Furniture,42,67.94,9.25,36-50,Female
2023-08-25,South,Apparel,59,263.34,10.51,18-25,Male
2023-06-29,North,Furniture,59,113.19,22.3,18-25,Male
2023-01-29,West,Groceries,64,75.46,7.28,26-35,Female
2023-12-10,North,Furniture,61,252.99,28.66,50+,Male
2023-03-27,West,Apparel,97,244.14,11.09,36-50,Male
2023-02-05,West,Apparel,18,145.95,7.94,26-35,Male
2023-08-17,East,Electronics,62,222.84,14.84,36-50,Male
2023-08-28,East,Electronics,72,412.62,26.58,26-35,Female
2023-12-28,North,Apparel,71,77.0,27.49,50+,Female
2023-10-19,West,Apparel,95,400.33,14.05,18-25,Male
2023-10-01,East,Furniture,51,457.27,9.15,36-50,Male
2023-05-30,South,Electronics,5,319.59,19.1,26-35,Male
2023-07-16,North,Electronics,97,314.47,25.44,50+,Male
2023-10-03,West,Groceries,39,273.9,21.73,26-35,Female
2023-10-17,North,Apparel,49,369.8,15.78,26-35,Female
2023-06-02,South,Furniture,75,341.02,26.7,36-50,Male
2023-03-25,North,Groceries,84,216.5,6.86,26-35,Female
2023-08-30,West,Groceries,10,220.17,27.27,26-35,Male
2023-07-21,East,Furniture,77,94.28,20.82,26-35,Male
2023-07-10,East,Apparel,25,437.86,23.34,18-25,Female
2023-04-04,East,Electronics,30,338.7,19.43,18-25,Male
2023-05-08,North,Groceries,59,242.73,23.22,18-25,Female
2023-05-10,East,Furniture,48,278.0,26.88,36-50,Female
2023-12-10,North,Electronics,27,372.19,22.62,36-50,Female
2023-06-10,West,Furniture,78,367.0,25.99,36-50,Male
2023-09-21,North,Electronics,57,216.06,25.76,26-35,Female
2023-08-31,North,Apparel,14,70.37,14.7,18-25,Female
2023-10-03,North,Electronics,67,209.1,14.03,18-25,Male
2023-06-15,South,Furniture,22,97.95,7.47,18-25,Female
2023-08-12,South,Furniture,31,291.03,12.91,36-50,Female
2023-06-03,South,Furniture,88,324.63,14.83,26-35,Female
2023-10-14,North,Groceries,18,47.99,24.51,26-35,Female
2023-02-06,West,Apparel,99,205.43,17.86,50+,Male
2023-07-27,West,Furniture,71,317.79,28.55,50+,Female
2023-11-25,North,Electronics,49,314.67,23.33,26-35,Female
2023-02-05,East,Furniture,71,497.48,27.78,18-25,Male
2023-07-09,South,Furniture,79,124.12,14.98,36-50,Male
2023-06-27,South,Electronics,84,232.24,11.4,26-35,Female
2023-02-22,North,Groceries,26,217.92,11.26,50+,Male
2023-07-02,South,Electronics,100,329.71,22.76,36-50,Female
2023-06-10,North,Groceries,96,273.62,27.36,18-25,Female
2023-12-12,West,Groceries,8,119.62,21.14,18-25,Female
2023-11-11,North,Electronics,69,193.58,12.76,26-35,Male
2023-10-13,East,Apparel,76,90.38,14.8,26-35,Male
2023-10-06,East,Groceries,38,254.14,16.92,36-50,Male
2023-07-12,East,Electronics,84,52.29,15.2,26-35,Female
2023-06-09,West,Apparel,14,173.88,29.98,50+,Male
2023-01-15,North,Groceries,74,488.2,15.49,50+,Female
2023-03-08,North,Apparel,44,289.32,26.61,50+,Male
2023-07-22,North,Furniture,41,230.12,8.89,50+,Female
2023-08-23,East,Apparel,78,61.95,28.16,18-25,Male
2023-10-29,West,Apparel,68,474.4,7.62,26-35,Male
2023-05-09,North,Furniture,13,183.15,26.48,18-25,Male
2023-02-27,West,Furniture,37,251.53,5.81,18-25,Male
2023-03-19,West,Apparel,95,179.32,24.54,18-25,Male
2023-03-29,East,Furniture,17,433.32,23.9,18-25,Female
2023-02-05,West,Electronics,15,456.06,19.86,18-25,Female
2023-02-24,East,Apparel,88,425.93,13.47,36-50,Female
2023-02-16,East,Apparel,95,303.22,5.78,18-25,Female
2023-01-04,South,Groceries,30,353.11,21.62,26-35,Female
2023-10-28,North,Electronics,14,195.73,27.56,26-35,Female
2023-09-18,East,Electronics,20,438.01,19.06,50+,Female
2023-10-05,North,Electronics,85,107.08,10.65,50+,Female
2023-04-30,South,Furniture,44,53.77,7.4,26-35,Male
2023-01-19,South,Apparel,21,296.05,18.75,26-35,Male
2023-09-06,East,Furniture,77,299.53,21.4,50+,Female
2023-11-07,North,Groceries,34,179.49,25.38,26-35,Female
2023-08-02,East,Apparel,52,213.13,28.74,26-35,Male
2023-02-05,North,Apparel,87,482.98,9.59,18-25,Female
2023-07-16,West,Furniture,41,367.69,5.33,26-35,Female
2023-06-27,East,Groceries,36,267.27,19.07,26-35,Female
2023-01-15,North,Apparel,12,228.87,24.55,26-35,Male
2023-02-23,East,Groceries,33,253.11,10.81,18-25,Female
2023-01-01,East,Electronics,17,237.32,5.58,50+,Female
2023-03-30,East,Groceries,28,424.39,21.64,18-25,Female
2023-05-30,North,Groceries,81,300.02,18.2,50+,Female
2023-12-06,West,Apparel,87,464.6,25.22,50+,Female
2023-03-14,South,Groceries,36,273.08,17.55,50+,Male
2023-07-11,North,Electronics,33,418.72,12.35,36-50,Male
2023-11-07,East,Electronics,86,47.35,27.21,36-50,Male
2023-04-17,North,Apparel,68,194.15,17.06,26-35,Male
2023-01-02,South,Groceries,45,291.73,23.23,26-35,Male
2023-06-10,East,Groceries,19,67.92,20.98,50+,Female
2023-08-21,East,Electronics,77,443.49,21.98,18-25,Male
2023-08-01,South,Furniture,38,246.34,12.78,26-35,Male
2023-07-24,West,Groceries,81,199.76,10.59,36-50,Female
2023-02-07,North,Groceries,13,426.87,21.26,18-25,Female
2023-07-01,South,Electronics,80,103.94,21.42,18-25,Female
2023-05-19,East,Furniture,22,250.52,11.26,36-50,Male
2023-09-06,West,Groceries,29,227.95,26.8,36-50,Female
2023-09-02,West,Electronics,61,106.22,18.89,50+,Female
2023-02-12,North,Furniture,43,377.79,9.84,18-25,Female
2023-01-28,West,Groceries,86,169.07,24.1,18-25,Female
2023-09-30,West,Groceries,74,121.74,26.91,26-35,Male
2023-07-19,North,Apparel,32,452.43,18.56,18-25,Male
2023-12-04,North,Electronics,96,110.62,12.94,26-35,Male
2023-05-23,East,Electronics,4,420.21,24.45,50+,Male
2023-07-07,North,Groceries,37,52.27,19.34,26-35,Female
2023-10-03,West,Furniture,99,403.29,26.7,50+,Female
2023-09-23,South,Groceries,16,209.2,9.77,36-50,Female
2023-02-18,West,Furniture,21,100.02,20.49,26-35,Female
2023-09-23,South,Apparel,54,181.36,18.94,36-50,Male
2023-03-25,North,Apparel,96,60.14,15.33,18-25,Male
2023-11-24,East,Electronics,10,437.55,24.83,50+,Female
2023-08-02,East,Electronics,59,337.43,29.39,50+,Male
2023-12-15,West,Groceries,9,353.74,11.69,36-50,Female
2023-06-23,West,Furniture,50,71.79,21.11,26-35,Female
2023-05-03,West,Groceries,65,298.77,18.8,50+,Female
2023-08-06,East,Groceries,69,374.69,23.81,26-35,Female
2023-02-10,West,Furniture,7,23.23,10.94,26-35,Female
2023-10-22,South,Furniture,1,259.5,26.09,36-50,Male
2023-04-03,South,Electronics,73,117.56,15.51,26-35,Female
2023-11-06,East,Furniture,68,289.13,17.87,36-50,Female
2023-06-30,South,Apparel,1,460.88,8.39,36-50,Male
2023-09-09,East,Furniture,41,469.41,6.29,50+,Female
2023-01-19,West,Electronics,80,408.05,24.25,50+,Female
2023-05-08,West,Apparel,38,148.18,25.79,18-25,Male
2023-06-07,East,Apparel,57,343.12,28.14,36-50,Female
2023-11-17,West,Apparel,48,107.36,19.39,18-25,Male
2023-08-19,South,Groceries,81,490.82,23.87,18-25,Female
2023-04-04,South,Apparel,94,331.45,5.92,18-25,Male
2023-10-25,West,Furniture,77,379.69,6.1,26-35,Female
2023-12-30,West,Apparel,52,25.86,23.4,18-25,Female
2023-07-17,West,Electronics,15,87.6,25.37,26-35,Male
2023-01-07,North,Furniture,75,337.75,18.45,18-25,Female
2023-01-14,North,Groceries,63,195.63,8.05,36-50,Female
2023-03-17,South,Furniture,45,387.05,11.28,26-35,Female
2023-05-12,East,Electronics,86,51.02,29.41,50+,Female
2023-01-09,West,Groceries,10,375.19,7.53,36-50,Male
2023-04-30,South,Apparel,71,423.97,5.17,18-25,Female
2023-03-30,South,Apparel,95,480.13,11.9,36-50,Female
2023-11-07,East,Groceries,25,328.61,27.33,50+,Male
2023-09-06,East,Electronics,72,442.5,20.34,36-50,Female
2023-06-14,South,Furniture,14,354.42,24.37,26-35,Male
2023-03-04,North,Apparel,65,11.91,17.12,18-25,Female
2023-05-21,North,Electronics,63,15.77,14.57,50+,Male
2023-09-06,South,Apparel,74,136.39,16.3,26-35,Female
2023-05-11,South,Furniture,51,208.8,14.4,18-25,Male
2023-03-24,South,Groceries,91,279.15,5.91,26-35,Female
2023-12-11,West,Electronics,100,342.48,16.22,26-35,Male
2023-06-03,West,Electronics,38,30.47,8.49,36-50,Female
2023-05-09,East,Apparel,77,115.91,24.31,18-25,Male
2023-12-11,North,Groceries,9,458.4,5.2,36-50,Female
2023-08-21,North,Furniture,86,210.74,16.61,26-35,Female
2023-12-07,North,Groceries,84,253.28,26.65,36-50,Female
2023-02-09,West,Electronics,51,347.3,15.42,26-35,Female
2023-04-13,South,Apparel,86,143.42,29.4,50+,Male
2023-08-20,East,Groceries,49,210.93,12.79,36-50,Male
2023-03-28,West,Electronics,1,103.22,12.64,36-50,Male
2023-01-14,East,Electronics,76,194.76,8.53,18-25,Male
2023-02-13,East,Groceries,81,119.44,18.77,36-50,Female
2023-03-17,South,Furniture,34,236.11,10.98,36-50,Female
2023-03-22,West,Groceries,40,132.66,29.63,50+,Female
2023-11-03,East,Electronics,81,166.55,6.64,18-25,Male
2023-09-19,South,Apparel,65,307.96,8.43,36-50,Female
2023-02-20,East,Electronics,60,118.92,11.14,50+,Male
2023-09-17,East,Furniture,37,93.56,12.79,26-35,Female
2023-12-30,West,Electronics,93,99.88,27.95,36-50,Female
2023-05-30,East,Apparel,38,195.81,23.97,50+,Female
2023-08-26,West,Groceries,69,348.8,28.89,26-35,Female
2023-06-30,South,Electronics,35,124.47,29.12,18-25,Male
2023-10-17,West,Furniture,44,419.69,29.15,26-35,Female
2023-04-01,North,Electronics,21,153.67,10.51,26-35,Female
2023-06-11,East,Groceries,9,289.29,5.23,50+,Female
2023-12-05,East,Apparel,40,326.46,25.36,18-25,Female
2023-01-07,West,Electronics,89,25.8,5.09,26-35,Male
2023-11-04,East,Apparel,63,306.51,28.38,36-50,Female
2023-02-19,West,Apparel,86,468.79,25.3,26-35,Female
2023-10-22,South,Furniture,22,350.17,21.88,26-35,Male
2023-07-07,West,Apparel,23,487.37,5.32,36-50,Male
2023-02-28,East,Furniture,41,164.65,15.01,26-35,Female
2023-05-13,East,Furniture,96,452.33,22.4,26-35,Female
2023-12-29,West,Electronics,20,452.69,11.72,50+,Male
2023-01-31,West,Electronics,8,198.53,16.4,26-35,Male
2023-10-22,West,Apparel,54,384.55,10.36,36-50,Male
2023-05-06,North,Groceries,19,88.46,6.16,26-35,Male
2023-09-18,East,Groceries,48,35.33,26.87,18-25,Male
2023-01-06,North,Electronics,39,151.13,23.15,18-25,Female
2023-03-05,West,Apparel,66,462.75,7.7,50+,Female
2023-09-22,North,Apparel,62,223.05,10.35,50+,Male
2023-12-30,East,Electronics,45,322.38,8.92,36-50,Female
2023-05-29,East,Groceries,88,146.34,5.91,18-25,Male
2023-10-22,North,Groceries,25,143.99,19.58,18-25,Female
2023-05-19,West,Apparel,44,375.99,19.19,26-35,Male
2023-11-08,South,Furniture,42,138.39,10.32,36-50,Male
2023-05-02,East,Apparel,68,497.46,21.36,18-25,Female
2023-01-20,West,Groceries,61,44.55,26.2,26-35,Male
2023-07-04,North,Groceries,88,216.66,17.87,18-25,Male
2023-02-19,North,Apparel,62,11.76,12.16,18-25,Male
2023-09-08,North,Electronics,92,412.67,14.28,36-50,Male
2023-10-11,South,Furniture,94,451.59,9.68,50+,Female
2023-03-08,West,Furniture,61,188.73,17.17,36-50,Male
2023-09-24,West,Apparel,49,19.09,26.67,36-50,Female
2023-12-14,East,Furniture,85,80.65,19.61,18-25,Male
2023-05-04,West,Apparel,21,196.68,17.58,36-50,Female
2023-06-08,South,Electronics,94,267.42,23.36,36-50,Male
2023-05-18,West,Groceries,13,331.79,20.41,26-35,Female
2023-04-03,South,Groceries,71,414.41,26.2,18-25,Female
2023-01-17,West,Groceries,95,42.02,22.68,36-50,Female
2023-09-26,South,Furniture,27,357.28,27.61,50+,Female
2023-09-17,West,Furniture,11,394.51,16.7,36-50,Female
2023-02-27,East,Apparel,54,76.97,8.65,36-50,Male
2023-10-12,South,Apparel,73,407.55,17.92,18-25,Female
2023-06-12,East,Furniture,5,484.18,8.74,18-25,Male
2023-08-04,West,Furniture,84,166.2,13.74,50+,Female
2023-06-02,West,Furniture,46,186.92,18.85,36-50,Female
2023-12-10,North,Apparel,34,262.53,16.05,50+,Female
2023-05-17,North,Electronics,42,164.05,22.89,36-50,Female
2023-11-03,North,Apparel,65,479.57,21.04,36-50,Female
2023-04-16,East,Electronics,57,238.57,10.29,36-50,Male
2023-07-25,South,Furniture,51,250.64,21.77,50+,Male
2023-04-18,North,Furniture,68,227.25,29.15,18-25,Female
2023-07-20,East,Electronics,94,229.6,14.49,36-50,Female
2023-06-08,West,Furniture,53,144.68,17.8,26-35,Female
2023-02-22,South,Electronics,43,58.61,28.85,26-35,Female
2023-06-19,North,Apparel,44,481.31,13.56,18-25,Male
2023-07-26,North,Apparel,67,94.91,14.76,26-35,Female
2023-08-08,East,Electronics,20,311.21,21.67,50+,Male
2023-05-18,North,Groceries,36,418.48,20.58,50+,Male
2023-02-07,South,Apparel,83,354.2,22.49,26-35,Male
2023-01-11,East,Furniture,93,496.28,5.06,18-25,Female
2023-03-24,North,Groceries,56,458.92,18.8,36-50,Female
2023-09-09,North,Apparel,35,234.6,27.62,26-35,Male
2023-08-12,North,Furniture,46,405.28,16.34,50+,Male
2023-05-08,North,Apparel,39,132.44,20.43,50+,Female
2023-02-23,West,Electronics,81,67.38,14.68,50+,Female
2023-01-21,East,Electronics,53,233.17,29.28,36-50,Female
2023-02-12,East,Groceries,18,214.69,23.52,26-35,Female
2023-12-05,South,Furniture,92,314.99,23.92,18-25,Female
2023-08-27,East,Electronics,72,440.62,11.03,18-25,Male
2023-01-19,South,Electronics,84,208.4,8.62,18-25,Male
2023-04-13,North,Groceries,3,230.82,13.38,36-50,Female
2023-10-04,East,Apparel,79,457.33,5.33,26-35,Female
2023-03-22,North,Electronics,8,47.9,15.53,18-25,Male
2023-05-22,West,Electronics,73,236.03,5.84,50+,Female
2023-02-17,West,Furniture,95,133.96,6.99,36-50,Female
2023-03-02,South,Furniture,9,25.07,19.63,36-50,Male
2023-08-25,East,Groceries,54,495.77,15.47,18-25,Male
2023-12-20,North,Furniture,98,19.08,18.37,36-50,Male
2023-11-15,North,Groceries,4,470.56,20.13,26-35,Female
2023-07-04,West,Groceries,88,97.89,23.61,50+,Female
2023-02-01,North,Electronics,79,356.34,9.84,26-35,Female
2023-08-06,West,Apparel,35,420.02,10.65,36-50,Female
2023-12-14,North,Groceries,17,474.11,28.96,50+,Female
2023-10-23,North,Groceries,93,375.7,21.58,26-35,Male
2023-08-13,East,Electronics,40,442.7,13.03,26-35,Male
2023-04-22,West,Apparel,83,356.86,23.22,50+,Male
2023-11-17,South,Apparel,53,487.01,14.42,26-35,Female
2023-04-27,West,Groceries,53,149.31,7.08,26-35,Female
2023-10-08,East,Groceries,57,405.42,17.23,26-35,Female
2023-05-14,East,Furniture,83,81.72,13.23,36-50,Female
2023-01-08,West,Groceries,13,32.33,25.55,36-50,Female
2023-03-21,North,Furniture,52,198.23,9.45,36-50,Female
2023-12-29,East,Apparel,57,419.93,5.72,50+,Male
2023-03-17,North,Electronics,53,69.74,21.15,36-50,Male
2023-04-20,East,Furniture,76,334.06,27.06,36-50,Female
2023-04-15,South,Groceries,28,447.15,10.56,18-25,Female
